GEOID,district
550019507003070,72
550019507003071,72
550019507003072,72
550019507003073,72
550019507003074,72
550019507003075,72
550019507003076,72
550019507003077,72
550039400001000,75
550039400001001,75
550039400001002,75
550039400001003,75
550039400001004,75
550039400001005,75
550039400001006,75
550039400001007,75
550039400001008,75
550039400001009,75
550039400001010,75
550039400001011,75
550039400001012,75
550039400001013,75
550039400001014,75
550039400001015,75
550039400001016,75
550039400001017,75
550039400001018,75
550039400001019,75
550039400001020,75
550039400001021,75
550039400001022,75
550039400001023,75
550039400001024,75
550039400001025,75
550039400001026,75
550039400001027,75
550039400001028,75
550039400001029,75
550039400001030,75
550039400001031,75
550039400001032,75
550039400001033,75
550039400001034,75
550039400001035,75
550039400001036,75
550039400001037,75
550039400001038,75
550039400001039,75
550039400001040,75
550039400001041,75
550039400001042,75
550039400001043,75
550039400001044,75
550039400001045,75
550039400001046,75
550039400001047,75
550039400001048,75
550039400001049,75
550039400001050,75
550039400001051,75
550039400001052,75
550039400001053,75
550039400001054,75
550039400001055,75
550039400001056,75
550039400001057,75
550039400001058,75
550039400001059,75
550039400001060,75
550039400001061,75
550039400001062,75
550039400001063,75
550039400001064,75
550039400001065,75
550039400001066,75
550039400001067,75
550039400001068,75
550039400001069,75
550039400001070,75
550039400001071,75
550039400001072,75
550039400001073,75
550039400001074,75
550039400001075,75
550039400001076,75
550039400001077,75
550039400001078,75
550039400001079,75
550039400001080,75
550039400001081,75
550039400001082,75
550039400001083,75
550039400001084,75
550039400001085,75
550039400001086,75
550039400001087,75
550039400001088,75
550039400001089,75
550039400001090,75
550039400001091,75
550039400001092,75
550039400001093,75
550039400001094,75
550039400001095,75
550039400001096,75
550039400001097,75
550039400001098,75
550039400001099,75
550039400001100,75
550039400001101,75
550039400001102,75
550039400001103,75
550039400001104,75
550039400001105,75
550039400001106,75
550039400001107,75
550039400001108,75
550039400001109,75
550039400001110,75
550039400001111,75
550039400001112,75
550039400001113,75
550039400001114,75
550039400001115,75
550039400001116,75
550039400001117,75
550039400001118,75
550039400001119,75
550039400001120,75
550039400001121,75
550039400001122,75
550039400001123,75
550039400001124,75
550039400001125,74
550039400001126,74
550039400001127,74
550039400001128,75
550039400001129,75
550039400001130,75
550039400001131,75
550039400001132,74
550039400001133,74
550039400001134,74
550039400001135,74
550039400001136,74
550039400001137,74
550039400001138,74
550039400001139,74
550039400001140,74
550039400001141,75
550039400001142,75
550039400001143,75
550039400001144,75
550039400001145,75
550039400001146,75
550039400001147,74
550039400001148,74
550039400001149,75
550039400001150,75
550039400001151,75
550039400001152,75
550039400001153,75
550039400001154,75
550039400001155,75
550039400001156,74
550039400001157,74
550039400001158,74
550039400001159,74
550039400001160,75
550039400001161,75
550039400001162,75
550039400001163,75
550039400001164,74
550039400001165,74
550039400001166,74
550039400001167,75
550039400001168,74
550039400001169,74
550039400001170,75
550039400001171,75
550039400001172,75
550039400001173,74
550039400001174,74
550039400001175,75
550039400001176,75
550039400001177,75
550039400001178,74
550039400001179,75
550039400001180,75
550039400001181,75
550039400001182,74
550039503001000,75
550039503001001,75
550039503001002,75
550039503001003,75
550039503001004,75
550039503001005,75
550039503001006,75
550039503001007,75
550039503001008,75
550039503001009,75
550039503001010,75
550039503001011,75
550039503001012,75
550039503001013,75
550039503001014,75
550039503001015,75
550039503001016,75
550039503001017,75
550039503001018,75
550039503001019,75
550039503001020,75
550039503001021,75
550039503001022,75
550039503001023,75
550039503001024,75
550039503001025,75
550039503001026,75
550039503001027,75
550039503001028,75
550039503001029,75
550039503001030,75
550039503001031,75
550039503001032,75
550039503001033,75
550039503001034,75
550039503001035,75
550039503001036,75
550039503001037,75
550039503001038,75
550039503001039,75
550039503001040,75
550039503001041,75
550039503001042,75
550039503001043,75
550039503001044,75
550039503001045,75
550039503001046,75
550039503001047,75
550039503001048,75
550039503001049,75
550039503001050,75
550039503001051,75
550039503001052,75
550039503001053,75
550039503001054,75
550039503001055,75
550039503001056,75
550039503001057,75
550039503001058,75
550039503001059,75
550039503001060,75
550039503001061,75
550039503001062,75
550039503001063,75
550039503001064,75
550039503001065,75
550039503001066,75
550039503001067,75
550039503001068,75
550039503001069,75
550039503001070,75
550039503001071,75
550039503001072,75
550039503001073,75
550039503001074,75
550039503001075,75
550039503001076,75
550039503001077,75
550039503001078,75
550039503001079,75
550039503001080,75
550039503001081,75
550039503001082,75
550039503001083,75
550039503001084,75
550039503001085,75
550039503001086,75
550039503001087,75
550039503001088,75
550039503001089,75
550039503001090,75
550039503001091,75
550039503001092,75
550039503001093,75
550039503001094,75
550039503001095,75
550039503001096,75
550039503001097,75
550039503001098,75
550039503001099,75
550039503001100,75
550039503001101,75
550039503001102,75
550039503001103,75
550039503001104,75
550039503001105,75
550039503001106,75
550039503001107,75
550039503001108,75
550039503001109,75
550039503001110,75
550039503001111,75
550039503001112,75
550039503002000,75
550039503002001,75
550039503002002,75
550039503002003,75
550039503002004,75
550039503002005,75
550039503002006,75
550039503002007,75
550039503002008,75
550039503002009,75
550039503002010,75
550039503002011,75
550039503002012,75
550039503002013,75
550039503002014,75
550039503002015,75
550039503002016,75
550039503002017,75
550039503002018,75
550039503002019,75
550039503002020,75
550039503002021,75
550039503002022,75
550039503002023,75
550039503002024,75
550039503002025,75
550039503002026,75
550039503002027,75
550039503002028,75
550039503002029,75
550039503002030,75
550039503002031,75
550039503002032,75
550039503002033,75
550039503002034,75
550039503002035,75
550039503002036,75
550039503002037,75
550039503002038,75
550039503002039,75
550039503002040,75
550039503002041,75
550039503002042,75
550039503002043,75
550039503002044,75
550039503002045,75
550039503002046,75
550039503002047,75
550039503002048,75
550039503002049,75
550039503002050,75
550039503002051,75
550039503002052,75
550039503002053,75
550039503002054,75
550039503002055,75
550039503002056,75
550039503002057,75
550039503002058,75
550039503002059,75
550039503002060,75
550039503002061,75
550039503002062,75
550039503002063,75
550039503002064,75
550039503002065,75
550039503002066,75
550039503002067,75
550039504001000,75
550039504001001,75
550039504001002,75
550039504001003,75
550039504001004,75
550039504001005,75
550039504001006,75
550039504001007,75
550039504001008,75
550039504001009,75
550039504001010,75
550039504001011,75
550039504001012,75
550039504001013,75
550039504001014,75
550039504001015,75
550039504001016,75
550039504001017,75
550039504001018,75
550039504001019,75
550039504001020,75
550039504001021,75
550039504001022,75
550039504001023,75
550039504001024,75
550039504001025,75
550039504001026,75
550039504001027,75
550039504001028,75
550039504001029,75
550039504001030,75
550039504001031,75
550039504001032,75
550039504001033,75
550039504001034,75
550039504001035,75
550039504001036,75
550039504001037,75
550039504001038,75
550039504001039,75
550039504002000,75
550039504002001,75
550039504002002,75
550039504002003,75
550039504002004,75
550039504002005,75
550039504002006,75
550039504002007,75
550039504002008,75
550039504002009,75
550039504002010,75
550039504002011,75
550039504002012,75
550039504002013,75
550039504002014,75
550039504002015,75
550039504002016,75
550039504002017,75
550039504002018,75
550039504002019,75
550039504002020,75
550039504002021,75
550039504002022,75
550039504002023,75
550039504002024,75
550039504002025,75
550039504002026,75
550039504002027,75
550039504002028,75
550039504002029,75
550039504002030,75
550039504002031,75
550039504002032,75
550039504002033,75
550039504002034,75
550039504002035,75
550039504002036,75
550039504002037,75
550039504002038,75
550039504002039,75
550039504002040,75
550039504002041,75
550039504002042,75
550039504002043,75
550039504002044,75
550039504002045,75
550039504002046,75
550039504002047,75
550039504003000,75
550039504003001,75
550039504003002,75
550039504003003,75
550039504003004,75
550039504003005,75
550039504003006,75
550039504003007,75
550039504003008,75
550039504003009,75
550039504003010,75
550039504003011,75
550039504003012,75
550039504003013,75
550039504003014,75
550039504003015,75
550039504003016,75
550039504003017,75
550039504003018,75
550039504003019,75
550039504003020,75
550039504003021,75
550039504003022,75
550039504003023,75
550039504003024,75
550039505001000,75
550039505001001,75
550039505001002,75
550039505001003,75
550039505001004,75
550039505001005,75
550039505001006,75
550039505001007,75
550039505001008,75
550039505001009,75
550039505001010,75
550039505001011,75
550039505001012,75
550039505001013,75
550039505001014,75
550039505001015,75
550039505001016,75
550039505001017,75
550039505001018,75
550039505001019,75
550039505001020,75
550039505001021,75
550039505001022,75
550039505001023,75
550039505001024,75
550039505001025,75
550039505001026,75
550039505001027,75
550039505001028,75
550039505001029,75
550039505001030,75
550039505001031,75
550039505001032,75
550039505001033,75
550039505001034,75
550039505001035,75
550039505001036,75
550039505001037,75
550039505001038,75
550039505001039,75
550039505001040,75
550039505001041,75
550039505001042,75
550039505001043,75
550039505001044,75
550039505001045,75
550039505001046,75
550039505001047,75
550039505001048,75
550039505001049,75
550039505001050,75
550039505001051,75
550039505001052,75
550039505001053,75
550039505001054,75
550039505001055,75
550039505001056,75
550039505001057,75
550039505001058,74
550039505001059,74
550039505001060,74
550039505001061,75
550039505001062,74
550039505001063,74
550039505001064,74
550039505001065,74
550039505001066,75
550039505001067,75
550039505001068,74
550039505002000,74
550039505002001,74
550039505002002,74
550039505002003,74
550039505002004,74
550039505002005,74
550039505002006,74
550039505002007,74
550039505002008,74
550039505002009,74
550039505002010,74
550039505002011,74
550039505002012,74
550039505002013,74
550039505002014,74
550039505002015,74
550039505002016,74
550039505002017,74
550039505002018,74
550039505002019,74
550039505002020,74
550039505002021,74
550039505002022,74
550039505002023,74
550039505002024,74
550039505002025,74
550039505002026,74
550039505002027,74
550039505002028,74
550039505002029,74
550039505002030,74
550039505002031,74
550039505002032,74
550039505002033,74
550039505002034,74
550039505002035,74
550039505002036,74
550039505002037,74
550039505002038,74
550039505002039,74
550039505002040,74
550039505002041,74
550039505002042,74
550039505002043,74
550039505002044,74
550039505002045,74
550039505002046,74
550039505002047,74
550039505002048,74
550039505002049,74
550039505002050,74
550039505002051,74
550039505002052,74
550039505002053,74
550039505002054,74
550039505002055,74
550039505002056,74
550039505002057,74
550039505002058,74
550039505002059,74
550039505002060,74
550039505002061,74
550039505002062,74
550039505002063,74
550039505002064,74
550039505002065,74
